Record Id,Account Owner.id,Rating,Account Name,Phone,Fax,Parent Account.id,Website,Ticker Symbol,Account Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Last Activity Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,Layout.id,Account Number,Account Site,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Account Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Territories,Average monthly income,Expected retirement income,Pick List 1,Change Log Time,Dropbox Folder ID,Account Image,Locked,Last Enriched Time,Enrich Status,Record Status
zcrm_318358000008218020,zcrm_318358000000245015,,Friends W Juli From Cologne Celtics,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-05-12 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008553002,zcrm_318358000000245015,,SALEVIUM,,,,http://www.salevium.de,,,,,10,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-06-07 19:47:49,2023-06-07 19:47:50,EUR,1.000000000,2023-06-07 19:47:50,,,Herzogenrath,,Nordrhein-Westfalen,,,,DE,,"Year founded: 2020
Summary: Wir lieben und leben den Vertrieb – Umsatzziele, Kundenakquisition, Mitarbeiterentwicklung. 

Der Vertrieb beeinflusst in bedeutendem Maße den Erfolg Ihres Unternehmens. Aus diesem Grunde hinterfragen wir den gegenwärtigen Zustand der Trainingskultur im Vertrieb. 

Wir analysieren und verbinden wissenschaftliche Erkenntnisse der Verkaufspsychologie nicht nur mit modernen Lehrmethoden, sondern mit einer besonderen Zutat: das evolutionäre Lernprinzip der Spiele. 

Unser universelles Verkaufstraining-Spielesystem kann von Trainern und Führungskräften in jeder Unternehmenskultur sofort eingesetzt werden.

SALEVIUM erhöht die Lernmotivation Ihrer Vertriebsteams, schont unternehmerische Ressourcen und fördert die Erreichung Ihrer Umsatzziele. 
Industry: Professional Training and Coaching",zcrm_318358000000032035,0,,0,0,0,0,0,0,,b2uq9090eb24698114cbaa76de5c1e9e062bd.png,2023-06-07 19:47:50,2023-06-07 19:47:49,2023-06-07 19:47:50,,,,,,,,,false,,,Available
zcrm_318358000008659006,zcrm_318358000000245015,,Redrum,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-06-20 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008659016,zcrm_318358000000245015,,UAE Incorporation,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-06-20 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-01-03 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-01-03 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008688187,zcrm_318358000000245015,,PKV Hero,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-06-27 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008688197,zcrm_318358000000245015,,Wladimir Simonov,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-06-27 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008803045,zcrm_318358000000245015,,36 Feet GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-07-07 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008931067,zcrm_318358000000245015,,VALO Immobilienmanagement Rheinland GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-07-16 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000009160009,zcrm_318358000000245015,,Gareth Houston | Flutist,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-08-01 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000009240007,zcrm_318358000000245015,,Kiwiten,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-08-07 17:15:24,2024-01-28 16:45:55,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-01-28 16:45:55,,,,,,,,false,,,Available
zcrm_318358000010111002,zcrm_318358000000245015,,Absolute Estate Agents,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-10-18 17:15:24,2023-10-18 17:15:24,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,,,,,,,,,false,,,Available
zcrm_318358000010503114,zcrm_318358000000245015,,Locke Schnürres,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-11-23 17:15:24,2023-11-23 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000011196090,zcrm_318358000000245015,,BKK Linde Selbstzahler,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-01-25 17:15:24,2024-01-25 17:15:24,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,,,,,,,,,,false,,,Available
zcrm_318358000011196126,zcrm_318358000000245015,,Jameson,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-01-26 17:15:24,2024-01-26 17:15:24,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,,,,,,,,,false,,,Available
zcrm_318358000011275002,zcrm_318358000000245015,,Heldental Prop Trading,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-01-31 14:10:50,2024-01-31 14:10:50,EUR,1.000000000,2024-02-01 10:56:35,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-02-01 10:56:35,,,,,,,,,,false,,,Available
zcrm_318358000011615004,zcrm_318358000000245015,,McLeads24,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-02-27 16:26:18,2024-02-27 16:26:18,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000011657012,zcrm_318358000000245015,,Targobank,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-02-28 17:15:24,2024-02-28 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000012513082,zcrm_318358000000245015,,Hanse Merkur,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-05-07 17:15:24,2024-05-07 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000012513243,zcrm_318358000000245015,,Beibehaltungsantrag.com Olaf Kretzschmar,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-05-08 17:15:24,2024-05-08 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000013139007,zcrm_318358000000245015,,Expats In Cologne Member,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-06-21 17:15:24,2024-06-21 17:15:24,EUR,1.000000000,2025-02-14 12:02:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-14 12:02:28,,,,,,,,,,false,,,Available
zcrm_318358000013139080,zcrm_318358000000245015,,German Australian Business Council GABC,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-06-22 17:15:24,2024-06-22 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000013197029,zcrm_318358000000245015,,Sommelier Select,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-06-27 17:15:31,2024-06-27 17:15:31,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,,,,,,,,,false,,,Available
zcrm_318358000013235313,zcrm_318358000000245015,,Pelzers Bauunternehmung GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-07-04 17:15:24,2024-07-04 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000013329006,zcrm_318358000000245015,,GED_bAV,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-07-09 16:24:56,2024-07-09 16:24:56,EUR,1.000000000,2024-08-07 12:57:09,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-08-07 12:57:09,,,,,,,,,,false,,,Available
zcrm_318358000013980053,zcrm_318358000000245015,,Reza's Daughter,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-08-25 17:15:24,2024-08-25 17:15:24,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,,,,,,,,,false,,,Available
zcrm_318358000014371001,zcrm_318358000000245015,,sipgate,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-09-17 15:33:44,2024-09-17 15:43:42,EUR,1.000000000,2024-11-24 17:15:28,Gladbacher Str. 74,,Düsseldorf,,Nordrhein-Westfalen,,40219,,Germany,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2024-09-17 15:33:46,2024-09-17 15:43:42,,,,,,,,false,,,Available
zcrm_318358000014712001,zcrm_318358000000245015,,GEDLeben bAV,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-10-16 14:05:33,2024-10-16 14:05:33,EUR,1.000000000,2024-10-24 17:15:30,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-10-24 17:15:30,,,,,,,,,,false,,,Available
zcrm_318358000014848002,zcrm_318358000000245015,,GEDLeben - bAV,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-10-31 13:41:44,2024-10-31 13:41:44,EUR,1.000000000,2025-02-27 13:28:37,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2025-02-27 13:28:37,,,,,,,,,,false,,,Available
zcrm_318358000015033006,zcrm_318358000000245015,,VoglerTools,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-11-21 17:15:26,2024-11-21 17:15:26,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,,,,,,,,,,false,,,Available
zcrm_318358000015117018,zcrm_318358000000245015,,CB CadiBau,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2024-12-06 17:15:24,2024-12-06 17:15:24,EUR,1.000000000,2024-12-06 17:15:25,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-12-06 17:15:25,,,,,,,,,,false,,,Available
zcrm_318358000015278008,zcrm_318358000000245015,,Solar Anlagenbau,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2025-01-08 17:15:24,2025-01-08 17:15:24,EUR,1.000000000,2025-01-13 18:52:16,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-01-13 18:52:16,,,,,,,,,,false,,,Available
zcrm_318358000015352020,zcrm_318358000000245015,,Elektriker,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2025-01-17 17:15:24,2025-01-17 17:15:24,EUR,1.000000000,2025-01-17 17:15:24,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-01-17 17:15:24,,,,,,,,,,false,,,Available
zcrm_318358000015626008,zcrm_318358000000245015,,GEDVers,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2025-02-27 16:09:33,2025-02-27 16:09:33,EUR,1.000000000,2025-02-27 16:09:34,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2025-02-27 16:09:34,,,,,,,,,,false,,,Available
zcrm_318358000015629001,zcrm_318358000000245015,,GEDVers,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2025-02-27 16:09:23,2025-02-27 16:09:23,EUR,1.000000000,2025-02-27 16:09:24,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2025-02-27 16:09:24,,,,,,,,,,false,,,Available
